Namespace(annpath='train.json', bs=32, clip_len=16, cuda=True, dataparallel=True, emb_init='../wordvectors/glove.840B.300d-char.txt', embedding_size=300, feature_size=8192, framepath='frames', ft_begin_index=0, imsize=224, log_every=10, lr=0.0001, lstm_memory=512, lstm_pretrain_ep=0, lstm_stacks=1, manual_seed=1, max_epochs=1000, max_seqlen=30, meta_path='videometa_train.json', mode='train', model_path='../models', modeldepth=18, modelname='resnet', momentum=0.9, n_classes=400, n_cpu=8, n_finetune_classes=400, norm_value=1, num_layers=18, patience=10, pretrain_path='../models/resnet-18-kinetics.pth', resnet_shortcut='A', resnext_cardinality=32, rnnmethod='LSTM', root_path='/ssd1/dsets/activitynet_captions', sample_duration=16, sample_size=112, start_from_ep=0, token_level=False, vocabpath='vocab.json', wide_resnet_k=2)
loaded dictionary from /ssd1/dsets/activitynet_captions/vocab.json
dictionary length: 11181 words
succesfully initialized embeddings from ../wordvectors/glove.840B.300d-char.txt
using 4 gpus...
# of params in model : 46450405
start decoder pretraining, doing for 0 epochs
start training
iter 000010/000283 | nll loss: 9.3273 | 1.7958s per loop
epoch 0013/1000 done, loss: 8.596307
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0013.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0013.ckpt
iter 000010/000283 | nll loss: 8.5564 | 1.0070s per loop
iter 000020/000283 | nll loss: 8.5001 | 0.6670s per loop
iter 000030/000283 | nll loss: 8.5702 | 0.6617s per loop
iter 000040/000283 | nll loss: 8.5684 | 0.6545s per loop
iter 000050/000283 | nll loss: 8.5824 | 0.6493s per loop
iter 000060/000283 | nll loss: 8.5653 | 0.6633s per loop
iter 000070/000283 | nll loss: 8.5140 | 0.6942s per loop
iter 000080/000283 | nll loss: 8.5103 | 0.6480s per loop
iter 000090/000283 | nll loss: 8.5980 | 0.6535s per loop
iter 000100/000283 | nll loss: 8.5278 | 0.6390s per loop
iter 000110/000283 | nll loss: 8.5639 | 0.6701s per loop
iter 000120/000283 | nll loss: 8.6158 | 0.6744s per loop
iter 000130/000283 | nll loss: 8.5125 | 0.6869s per loop
iter 000140/000283 | nll loss: 8.5632 | 0.6821s per loop
iter 000150/000283 | nll loss: 8.5274 | 0.6722s per loop
iter 000160/000283 | nll loss: 8.6109 | 0.6567s per loop
iter 000170/000283 | nll loss: 8.5110 | 0.6536s per loop
iter 000180/000283 | nll loss: 8.5029 | 0.6754s per loop
iter 000190/000283 | nll loss: 8.4318 | 0.6649s per loop
iter 000200/000283 | nll loss: 8.5353 | 0.6496s per loop
iter 000210/000283 | nll loss: 8.6175 | 0.6517s per loop
iter 000220/000283 | nll loss: 8.5592 | 0.6615s per loop
iter 000230/000283 | nll loss: 8.5317 | 0.6660s per loop
iter 000240/000283 | nll loss: 8.4670 | 0.6678s per loop
iter 000250/000283 | nll loss: 8.5904 | 0.6841s per loop
iter 000260/000283 | nll loss: 8.5644 | 0.6681s per loop
iter 000270/000283 | nll loss: 8.5594 | 0.6742s per loop
iter 000280/000283 | nll loss: 8.5047 | 0.6308s per loop
epoch 0014/1000 done, loss: 8.505918
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0014.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0014.ckpt
iter 000010/000283 | nll loss: 8.5654 | 1.0394s per loop
iter 000020/000283 | nll loss: 8.5780 | 0.6912s per loop
iter 000030/000283 | nll loss: 8.4937 | 0.7034s per loop
iter 000040/000283 | nll loss: 8.4943 | 0.6584s per loop
iter 000050/000283 | nll loss: 8.5196 | 0.6447s per loop
iter 000060/000283 | nll loss: 8.5193 | 0.6602s per loop
iter 000070/000283 | nll loss: 8.5824 | 0.6501s per loop
iter 000080/000283 | nll loss: 8.4042 | 0.6504s per loop
iter 000090/000283 | nll loss: 8.4457 | 0.6554s per loop
iter 000100/000283 | nll loss: 8.4491 | 0.6700s per loop
iter 000110/000283 | nll loss: 8.5343 | 0.6836s per loop
iter 000120/000283 | nll loss: 8.5449 | 0.6581s per loop
iter 000130/000283 | nll loss: 8.5144 | 0.6757s per loop
iter 000140/000283 | nll loss: 8.5897 | 0.6887s per loop
iter 000150/000283 | nll loss: 8.5349 | 0.6890s per loop
iter 000160/000283 | nll loss: 8.5987 | 0.6881s per loop
iter 000170/000283 | nll loss: 8.5473 | 0.6768s per loop
iter 000180/000283 | nll loss: 8.4774 | 0.6807s per loop
iter 000190/000283 | nll loss: 8.5329 | 0.6719s per loop
iter 000200/000283 | nll loss: 8.4678 | 0.6671s per loop
iter 000210/000283 | nll loss: 8.4997 | 0.6616s per loop
iter 000220/000283 | nll loss: 8.4784 | 0.6619s per loop
iter 000230/000283 | nll loss: 8.5907 | 0.6621s per loop
iter 000240/000283 | nll loss: 8.5202 | 0.6771s per loop
iter 000250/000283 | nll loss: 8.4338 | 0.6946s per loop
iter 000260/000283 | nll loss: 8.5547 | 0.6758s per loop
iter 000270/000283 | nll loss: 8.4645 | 0.6981s per loop
iter 000280/000283 | nll loss: 8.5928 | 0.6289s per loop
epoch 0015/1000 done, loss: 8.384975
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0015.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0015.ckpt
iter 000010/000283 | nll loss: 8.5247 | 1.0114s per loop
iter 000020/000283 | nll loss: 8.5123 | 0.7319s per loop
iter 000030/000283 | nll loss: 8.5756 | 0.7151s per loop
iter 000040/000283 | nll loss: 8.5526 | 0.6947s per loop
iter 000050/000283 | nll loss: 8.5042 | 0.7019s per loop
iter 000060/000283 | nll loss: 8.5274 | 0.6928s per loop
iter 000070/000283 | nll loss: 8.4952 | 0.6640s per loop
iter 000080/000283 | nll loss: 8.4729 | 0.6654s per loop
iter 000090/000283 | nll loss: 8.5033 | 0.6658s per loop
iter 000100/000283 | nll loss: 8.5197 | 0.6301s per loop
iter 000110/000283 | nll loss: 8.4990 | 0.6552s per loop
iter 000120/000283 | nll loss: 8.4335 | 0.6849s per loop
iter 000130/000283 | nll loss: 8.4867 | 0.6645s per loop
iter 000140/000283 | nll loss: 8.3359 | 0.6730s per loop
iter 000150/000283 | nll loss: 8.5031 | 0.6587s per loop
iter 000160/000283 | nll loss: 8.5557 | 0.6514s per loop
iter 000170/000283 | nll loss: 8.5653 | 0.6685s per loop
iter 000180/000283 | nll loss: 8.5441 | 0.6646s per loop
iter 000190/000283 | nll loss: 8.4682 | 0.6679s per loop
iter 000200/000283 | nll loss: 8.4724 | 0.6921s per loop
iter 000210/000283 | nll loss: 8.5098 | 0.6884s per loop
iter 000220/000283 | nll loss: 8.4553 | 0.7116s per loop
iter 000230/000283 | nll loss: 8.5652 | 0.6341s per loop
iter 000240/000283 | nll loss: 8.5038 | 0.7018s per loop
iter 000250/000283 | nll loss: 8.5266 | 0.6818s per loop
iter 000260/000283 | nll loss: 8.4106 | 0.6731s per loop
iter 000270/000283 | nll loss: 8.4865 | 0.6547s per loop
iter 000280/000283 | nll loss: 8.4743 | 0.6545s per loop
epoch 0016/1000 done, loss: 8.466095
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0016.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0016.ckpt
iter 000010/000283 | nll loss: 8.4836 | 1.0539s per loop
iter 000020/000283 | nll loss: 8.5584 | 0.6989s per loop
iter 000030/000283 | nll loss: 8.4602 | 0.6751s per loop
iter 000040/000283 | nll loss: 8.4782 | 0.6803s per loop
iter 000050/000283 | nll loss: 8.5227 | 0.6875s per loop
iter 000060/000283 | nll loss: 8.4213 | 0.6686s per loop
iter 000070/000283 | nll loss: 8.4616 | 0.6698s per loop
iter 000080/000283 | nll loss: 8.4794 | 0.6788s per loop
iter 000090/000283 | nll loss: 8.4911 | 0.6927s per loop
iter 000100/000283 | nll loss: 8.4719 | 0.6706s per loop
iter 000110/000283 | nll loss: 8.4685 | 0.6768s per loop
iter 000120/000283 | nll loss: 8.4105 | 0.6636s per loop
iter 000130/000283 | nll loss: 8.3973 | 0.6772s per loop
iter 000140/000283 | nll loss: 8.3595 | 0.6734s per loop
iter 000150/000283 | nll loss: 8.4430 | 0.6904s per loop
iter 000160/000283 | nll loss: 8.5162 | 0.6611s per loop
iter 000170/000283 | nll loss: 8.4582 | 0.6632s per loop
iter 000180/000283 | nll loss: 8.3515 | 0.7238s per loop
iter 000190/000283 | nll loss: 8.4430 | 0.7098s per loop
iter 000200/000283 | nll loss: 8.4880 | 0.6573s per loop
iter 000210/000283 | nll loss: 8.4822 | 0.6794s per loop
iter 000220/000283 | nll loss: 8.3963 | 0.6666s per loop
iter 000230/000283 | nll loss: 8.4174 | 0.7108s per loop
iter 000240/000283 | nll loss: 8.5197 | 0.6612s per loop
iter 000250/000283 | nll loss: 8.3003 | 0.6698s per loop
iter 000260/000283 | nll loss: 8.3534 | 0.6649s per loop
iter 000270/000283 | nll loss: 8.5131 | 0.6700s per loop
iter 000280/000283 | nll loss: 8.4282 | 0.6347s per loop
epoch 0017/1000 done, loss: 8.501369
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0017.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0017.ckpt
iter 000010/000283 | nll loss: 8.4360 | 0.9885s per loop
iter 000020/000283 | nll loss: 8.3898 | 0.6926s per loop
iter 000030/000283 | nll loss: 8.4250 | 0.6575s per loop
iter 000040/000283 | nll loss: 8.4723 | 0.6855s per loop
iter 000050/000283 | nll loss: 8.4277 | 0.7034s per loop
iter 000060/000283 | nll loss: 8.5221 | 0.6998s per loop
iter 000070/000283 | nll loss: 8.4572 | 0.6726s per loop
iter 000080/000283 | nll loss: 8.5537 | 0.6651s per loop
iter 000090/000283 | nll loss: 8.4426 | 0.6702s per loop
iter 000100/000283 | nll loss: 8.4437 | 0.6942s per loop
iter 000110/000283 | nll loss: 8.4687 | 0.7202s per loop
iter 000120/000283 | nll loss: 8.3954 | 0.6508s per loop
iter 000130/000283 | nll loss: 8.4635 | 0.6821s per loop
iter 000140/000283 | nll loss: 8.5284 | 0.6431s per loop
iter 000150/000283 | nll loss: 8.3738 | 0.6681s per loop
iter 000160/000283 | nll loss: 8.3648 | 0.7186s per loop
iter 000170/000283 | nll loss: 8.5014 | 0.7049s per loop
iter 000180/000283 | nll loss: 8.3522 | 0.6673s per loop
iter 000190/000283 | nll loss: 8.5697 | 0.6483s per loop
iter 000200/000283 | nll loss: 8.4043 | 0.6660s per loop
iter 000210/000283 | nll loss: 8.4587 | 0.6807s per loop
iter 000220/000283 | nll loss: 8.3741 | 0.7051s per loop
iter 000230/000283 | nll loss: 8.3715 | 0.7073s per loop
iter 000240/000283 | nll loss: 8.3369 | 0.6590s per loop
iter 000250/000283 | nll loss: 8.4775 | 0.6836s per loop
iter 000260/000283 | nll loss: 8.4849 | 0.7246s per loop
iter 000270/000283 | nll loss: 8.5282 | 0.6822s per loop
iter 000280/000283 | nll loss: 8.5164 | 0.6419s per loop
epoch 0018/1000 done, loss: 8.406087
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0018.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0018.ckpt
iter 000010/000283 | nll loss: 8.5119 | 1.1361s per loop
iter 000020/000283 | nll loss: 8.4955 | 0.6811s per loop
iter 000030/000283 | nll loss: 8.5103 | 0.7016s per loop
iter 000040/000283 | nll loss: 8.4683 | 0.6703s per loop
iter 000050/000283 | nll loss: 8.4726 | 0.6807s per loop
iter 000060/000283 | nll loss: 8.3680 | 0.6997s per loop
iter 000070/000283 | nll loss: 8.4379 | 0.7500s per loop
iter 000080/000283 | nll loss: 8.3626 | 0.6607s per loop
iter 000090/000283 | nll loss: 8.4365 | 0.6772s per loop
iter 000100/000283 | nll loss: 8.2801 | 0.7424s per loop
iter 000110/000283 | nll loss: 8.4109 | 0.6914s per loop
iter 000120/000283 | nll loss: 8.4368 | 0.6732s per loop
iter 000130/000283 | nll loss: 8.3479 | 0.6810s per loop
iter 000140/000283 | nll loss: 8.3434 | 0.6672s per loop
iter 000150/000283 | nll loss: 8.5080 | 0.6860s per loop
iter 000160/000283 | nll loss: 8.4784 | 0.6925s per loop
iter 000170/000283 | nll loss: 8.4207 | 0.6640s per loop
iter 000180/000283 | nll loss: 8.5546 | 0.6619s per loop
iter 000190/000283 | nll loss: 8.3900 | 0.6787s per loop
iter 000200/000283 | nll loss: 8.4133 | 0.6587s per loop
iter 000210/000283 | nll loss: 8.3899 | 0.6656s per loop
iter 000220/000283 | nll loss: 8.4316 | 0.6514s per loop
iter 000230/000283 | nll loss: 8.3191 | 0.6549s per loop
iter 000240/000283 | nll loss: 8.3591 | 0.6762s per loop
iter 000250/000283 | nll loss: 8.3815 | 0.6786s per loop
iter 000260/000283 | nll loss: 8.3597 | 0.6818s per loop
iter 000270/000283 | nll loss: 8.4473 | 0.6658s per loop
iter 000280/000283 | nll loss: 8.4624 | 0.6316s per loop
epoch 0019/1000 done, loss: 8.361703
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0019.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0019.ckpt
iter 000010/000283 | nll loss: 8.2921 | 0.9741s per loop
iter 000020/000283 | nll loss: 8.4983 | 0.6605s per loop
iter 000030/000283 | nll loss: 8.3711 | 0.6833s per loop
iter 000040/000283 | nll loss: 8.4576 | 0.7207s per loop
iter 000050/000283 | nll loss: 8.4770 | 0.6821s per loop
iter 000060/000283 | nll loss: 8.3533 | 0.6875s per loop
iter 000070/000283 | nll loss: 8.2816 | 0.6456s per loop
iter 000080/000283 | nll loss: 8.3351 | 0.6501s per loop
iter 000090/000283 | nll loss: 8.3606 | 0.6446s per loop
iter 000100/000283 | nll loss: 8.3480 | 0.6421s per loop
iter 000110/000283 | nll loss: 8.3274 | 0.6554s per loop
iter 000120/000283 | nll loss: 8.3286 | 0.6538s per loop
iter 000130/000283 | nll loss: 8.4385 | 0.6791s per loop
iter 000140/000283 | nll loss: 8.4301 | 0.6726s per loop
iter 000150/000283 | nll loss: 8.2827 | 0.6566s per loop
iter 000160/000283 | nll loss: 8.4184 | 0.6785s per loop
iter 000170/000283 | nll loss: 8.4163 | 0.7260s per loop
iter 000180/000283 | nll loss: 8.4583 | 0.7075s per loop
iter 000190/000283 | nll loss: 8.4071 | 0.6890s per loop
iter 000200/000283 | nll loss: 8.3323 | 0.7104s per loop
iter 000210/000283 | nll loss: 8.4523 | 0.7182s per loop
iter 000220/000283 | nll loss: 8.3613 | 0.6817s per loop
iter 000230/000283 | nll loss: 8.4773 | 0.6919s per loop
iter 000240/000283 | nll loss: 8.4823 | 0.6786s per loop
iter 000250/000283 | nll loss: 8.3931 | 0.6803s per loop
iter 000260/000283 | nll loss: 8.3742 | 0.6798s per loop
iter 000270/000283 | nll loss: 8.3618 | 0.6664s per loop
iter 000280/000283 | nll loss: 8.3380 | 0.6339s per loop
epoch 0020/1000 done, loss: 8.360654
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0020.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0020.ckpt
iter 000010/000283 | nll loss: 8.3946 | 1.0146s per loop
iter 000020/000283 | nll loss: 8.4453 | 0.7006s per loop
iter 000030/000283 | nll loss: 8.4414 | 0.6629s per loop
iter 000040/000283 | nll loss: 8.4878 | 0.6875s per loop
iter 000050/000283 | nll loss: 8.3371 | 0.6908s per loop
iter 000060/000283 | nll loss: 8.2610 | 0.6745s per loop
iter 000070/000283 | nll loss: 8.2989 | 0.6694s per loop
iter 000080/000283 | nll loss: 8.3908 | 0.6939s per loop
iter 000090/000283 | nll loss: 8.4139 | 0.6874s per loop
iter 000100/000283 | nll loss: 8.2910 | 0.6797s per loop
iter 000110/000283 | nll loss: 8.3358 | 0.6551s per loop
iter 000120/000283 | nll loss: 8.3527 | 0.6930s per loop
iter 000130/000283 | nll loss: 8.3548 | 0.6725s per loop
iter 000140/000283 | nll loss: 8.1834 | 0.6900s per loop
iter 000150/000283 | nll loss: 8.3812 | 0.7009s per loop
iter 000160/000283 | nll loss: 8.2687 | 0.6838s per loop
iter 000170/000283 | nll loss: 8.3775 | 0.6454s per loop
iter 000180/000283 | nll loss: 8.3786 | 0.6716s per loop
iter 000190/000283 | nll loss: 8.3909 | 0.6582s per loop
iter 000200/000283 | nll loss: 8.2909 | 0.7000s per loop
iter 000210/000283 | nll loss: 8.3884 | 0.7007s per loop
iter 000220/000283 | nll loss: 8.3662 | 0.6943s per loop
iter 000230/000283 | nll loss: 8.3360 | 0.6515s per loop
iter 000240/000283 | nll loss: 8.3299 | 0.6548s per loop
iter 000250/000283 | nll loss: 8.3836 | 0.6636s per loop
iter 000260/000283 | nll loss: 8.3423 | 0.6624s per loop
iter 000270/000283 | nll loss: 8.3060 | 0.6800s per loop
iter 000280/000283 | nll loss: 8.3666 | 0.5909s per loop
epoch 0021/1000 done, loss: 8.464540
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0021.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0021.ckpt
iter 000010/000283 | nll loss: 8.3439 | 1.0345s per loop
iter 000020/000283 | nll loss: 8.2399 | 0.6608s per loop
iter 000030/000283 | nll loss: 8.4393 | 0.7087s per loop
iter 000040/000283 | nll loss: 8.3192 | 0.6998s per loop
iter 000050/000283 | nll loss: 8.3615 | 0.7141s per loop
iter 000060/000283 | nll loss: 8.3048 | 0.6780s per loop
iter 000070/000283 | nll loss: 8.3681 | 0.6726s per loop
iter 000080/000283 | nll loss: 8.4371 | 0.6719s per loop
iter 000090/000283 | nll loss: 8.3517 | 0.6812s per loop
iter 000100/000283 | nll loss: 8.3985 | 0.6518s per loop
iter 000110/000283 | nll loss: 8.3135 | 0.6720s per loop
iter 000120/000283 | nll loss: 8.2712 | 0.6915s per loop
iter 000130/000283 | nll loss: 8.3630 | 0.6490s per loop
iter 000140/000283 | nll loss: 8.3215 | 0.6669s per loop
iter 000150/000283 | nll loss: 8.4041 | 0.6575s per loop
iter 000160/000283 | nll loss: 8.3170 | 0.6352s per loop
iter 000170/000283 | nll loss: 8.4007 | 0.6652s per loop
iter 000180/000283 | nll loss: 8.2889 | 0.6773s per loop
iter 000190/000283 | nll loss: 8.3359 | 0.6888s per loop
iter 000200/000283 | nll loss: 8.3675 | 0.6844s per loop
iter 000210/000283 | nll loss: 8.4020 | 0.6626s per loop
iter 000220/000283 | nll loss: 8.3123 | 0.6341s per loop
iter 000230/000283 | nll loss: 8.3116 | 0.6526s per loop
iter 000240/000283 | nll loss: 8.2607 | 0.6885s per loop
iter 000250/000283 | nll loss: 8.3149 | 0.6595s per loop
iter 000260/000283 | nll loss: 8.3518 | 0.6625s per loop
iter 000270/000283 | nll loss: 8.3466 | 0.6675s per loop
iter 000280/000283 | nll loss: 8.3497 | 0.5832s per loop
epoch 0022/1000 done, loss: 8.333721
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0022.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0022.ckpt
iter 000010/000283 | nll loss: 8.3186 | 1.0187s per loop
iter 000020/000283 | nll loss: 8.3467 | 0.6971s per loop
iter 000030/000283 | nll loss: 8.3649 | 0.7038s per loop
iter 000040/000283 | nll loss: 8.3925 | 0.6698s per loop
iter 000050/000283 | nll loss: 8.3890 | 0.7334s per loop
iter 000060/000283 | nll loss: 8.3452 | 0.6845s per loop
iter 000070/000283 | nll loss: 8.2440 | 0.6761s per loop
iter 000080/000283 | nll loss: 8.4571 | 0.6913s per loop
iter 000090/000283 | nll loss: 8.2178 | 0.6934s per loop
iter 000100/000283 | nll loss: 8.3505 | 0.6924s per loop
iter 000110/000283 | nll loss: 8.2924 | 0.7013s per loop
iter 000120/000283 | nll loss: 8.4594 | 0.6618s per loop
iter 000130/000283 | nll loss: 8.4225 | 0.6623s per loop
iter 000140/000283 | nll loss: 8.3493 | 0.6437s per loop
iter 000150/000283 | nll loss: 8.3339 | 0.6587s per loop
iter 000160/000283 | nll loss: 8.1900 | 0.6736s per loop
iter 000170/000283 | nll loss: 8.3508 | 0.6837s per loop
iter 000180/000283 | nll loss: 8.2953 | 0.6749s per loop
iter 000190/000283 | nll loss: 8.3871 | 0.6731s per loop
iter 000200/000283 | nll loss: 8.2492 | 0.6931s per loop
iter 000210/000283 | nll loss: 8.2748 | 0.6712s per loop
iter 000220/000283 | nll loss: 8.2824 | 0.6456s per loop
iter 000230/000283 | nll loss: 8.4116 | 0.6393s per loop
iter 000240/000283 | nll loss: 8.3760 | 0.6673s per loop
iter 000250/000283 | nll loss: 8.4033 | 0.6392s per loop
iter 000260/000283 | nll loss: 8.2854 | 0.6440s per loop
iter 000270/000283 | nll loss: 8.3977 | 0.6488s per loop
iter 000280/000283 | nll loss: 8.3392 | 0.6161s per loop
epoch 0023/1000 done, loss: 8.365675
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0023.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0023.ckpt
iter 000010/000283 | nll loss: 8.1838 | 1.0570s per loop
iter 000020/000283 | nll loss: 8.2635 | 0.6765s per loop
iter 000030/000283 | nll loss: 8.1271 | 0.6672s per loop
iter 000040/000283 | nll loss: 8.3191 | 0.6863s per loop
iter 000050/000283 | nll loss: 8.1806 | 0.7295s per loop
iter 000060/000283 | nll loss: 8.2745 | 0.6542s per loop
iter 000070/000283 | nll loss: 8.4109 | 0.6609s per loop
iter 000080/000283 | nll loss: 8.3552 | 0.6673s per loop
iter 000090/000283 | nll loss: 8.3482 | 0.6786s per loop
iter 000100/000283 | nll loss: 8.3128 | 0.6655s per loop
iter 000110/000283 | nll loss: 8.2639 | 0.6801s per loop
iter 000120/000283 | nll loss: 8.4374 | 0.7202s per loop
iter 000130/000283 | nll loss: 8.2502 | 0.6430s per loop
iter 000140/000283 | nll loss: 8.2775 | 0.6372s per loop
iter 000150/000283 | nll loss: 8.2035 | 0.6935s per loop
iter 000160/000283 | nll loss: 8.2940 | 0.6596s per loop
iter 000170/000283 | nll loss: 8.2650 | 0.6691s per loop
iter 000180/000283 | nll loss: 8.2420 | 0.6553s per loop
iter 000190/000283 | nll loss: 8.3152 | 0.6661s per loop
iter 000200/000283 | nll loss: 8.1802 | 0.6507s per loop
iter 000210/000283 | nll loss: 8.2900 | 0.6641s per loop
iter 000220/000283 | nll loss: 8.2792 | 0.6422s per loop
iter 000230/000283 | nll loss: 8.3788 | 0.6840s per loop
iter 000240/000283 | nll loss: 8.1549 | 0.6688s per loop
iter 000250/000283 | nll loss: 8.2476 | 0.6538s per loop
iter 000260/000283 | nll loss: 8.3192 | 0.6654s per loop
iter 000270/000283 | nll loss: 8.3220 | 0.6794s per loop
iter 000280/000283 | nll loss: 8.3979 | 0.6473s per loop
epoch 0024/1000 done, loss: 8.240891
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0024.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0024.ckpt
iter 000010/000283 | nll loss: 8.3049 | 1.0226s per loop
iter 000020/000283 | nll loss: 8.3229 | 0.6838s per loop
iter 000030/000283 | nll loss: 8.2761 | 0.6456s per loop
iter 000040/000283 | nll loss: 8.2054 | 0.6745s per loop
iter 000050/000283 | nll loss: 8.2581 | 0.6555s per loop
iter 000060/000283 | nll loss: 8.2109 | 0.6909s per loop
iter 000070/000283 | nll loss: 8.2995 | 0.6456s per loop
iter 000080/000283 | nll loss: 8.3076 | 0.6799s per loop
iter 000090/000283 | nll loss: 8.2402 | 0.6794s per loop
iter 000100/000283 | nll loss: 8.1513 | 0.6756s per loop
iter 000110/000283 | nll loss: 8.2090 | 0.7323s per loop
iter 000120/000283 | nll loss: 8.3603 | 0.6797s per loop
iter 000130/000283 | nll loss: 8.2893 | 0.6615s per loop
iter 000140/000283 | nll loss: 8.4789 | 0.6698s per loop
iter 000150/000283 | nll loss: 8.2426 | 0.6523s per loop
iter 000160/000283 | nll loss: 8.0730 | 0.6525s per loop
iter 000170/000283 | nll loss: 8.1860 | 0.7120s per loop
iter 000180/000283 | nll loss: 8.2573 | 0.7227s per loop
iter 000190/000283 | nll loss: 8.2749 | 0.7314s per loop
iter 000200/000283 | nll loss: 8.2122 | 0.7117s per loop
iter 000210/000283 | nll loss: 8.1986 | 0.6882s per loop
iter 000220/000283 | nll loss: 8.1776 | 0.6890s per loop
iter 000230/000283 | nll loss: 8.2968 | 0.6470s per loop
iter 000240/000283 | nll loss: 8.2516 | 0.6579s per loop
iter 000250/000283 | nll loss: 8.1881 | 0.6764s per loop
iter 000260/000283 | nll loss: 8.1727 | 0.6901s per loop
iter 000270/000283 | nll loss: 8.2425 | 0.6582s per loop
iter 000280/000283 | nll loss: 8.3312 | 0.6336s per loop
epoch 0025/1000 done, loss: 8.309085
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0025.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0025.ckpt
iter 000010/000283 | nll loss: 8.1986 | 1.0627s per loop
iter 000020/000283 | nll loss: 8.2330 | 0.6977s per loop
iter 000030/000283 | nll loss: 8.3116 | 0.6848s per loop
iter 000040/000283 | nll loss: 8.1862 | 0.6779s per loop
iter 000050/000283 | nll loss: 8.2395 | 0.7157s per loop
iter 000060/000283 | nll loss: 8.3181 | 0.6798s per loop
iter 000070/000283 | nll loss: 8.2613 | 0.6637s per loop
